well_id,latitude,longitude,depth,depth_m,yield_rate,status,well_type
NZ-1244,-43.21546555497149,172.5303440518245,124.34734859489973,124.34734859489973,7.533195332054866,Inactive,Irrigation
NZ-1245,-43.713350077268004,171.93610831188934,138.82324498182885,138.82324498182885,5.655615335396138,Inactive,Irrigation
NZ-1246,-43.547007977949086,172.55827607389145,129.6632618753369,129.6632618753369,14.419244207216966,Abandoned,Stock
NZ-1247,-43.48038585419754,172.8039900168021,72.37458854301836,72.37458854301836,8.373329183727478,Active,Domestic
NZ-1248,-43.62569610360648,172.03439578228,197.4078278594444,197.4078278594444,4.064722131972331,Active,Monitoring
NZ-1249,-43.615349564715075,172.64792433475495,137.81932159345257,137.81932159345257,8.111418079680794,Active,Irrigation
NZ-1250,-43.42682177002161,171.6659421360148,158.20127313385618,158.20127313385618,4.150152338611464,Inactive,Stock
NZ-1251,-43.28694319609875,172.55403593508564,264.2565399461443,264.2565399461443,6.999432073904471,Active,Monitoring
NZ-1252,-44.30803324927594,171.57181173195747,90.89895342015144,90.89895342015144,13.748781689814045,Active,Domestic
NZ-1253,-43.878466017065556,172.5936012058638,129.20874536175003,129.20874536175003,9.365007153367586,Active,Stock
NZ-1254,-42.96787097882072,172.68157981141002,85.59264964957688,85.59264964957688,4.142672546826028,Active,Industrial
NZ-1255,-44.30353634133,171.19136206398016,56.113925445523655,56.113925445523655,1.2845454487017036,Active,Domestic
NZ-1256,-43.46960995164817,172.76589568940625,70.53873607197261,70.53873607197261,6.8771221745168,Active,Stock
NZ-1257,-44.690484819570194,172.16626942840506,147.96794154494253,147.96794154494253,6.183060147238839,Abandoned,Domestic
NZ-1258,-44.207805423441435,172.31432822679292,35.093959311577294,35.093959311577294,0.6113639381793814,Active,Irrigation
NZ-1259,-43.38663592986383,172.51206333156767,181.75452678036945,181.75452678036945,18.887465794839358,Active,Irrigation
NZ-1260,-43.844520941346865,172.28378190315982,87.77646474478033,87.77646474478033,7.453330074022687,Inactive,Stock
NZ-1261,-42.9959901299823,172.21635997251357,89.13830808032165,89.13830808032165,4.789915891377669,Active,Monitoring
NZ-1262,-43.64197639291713,171.93524667147244,79.87732579895147,79.87732579895147,7.282665811022516,Active,Irrigation
NZ-1263,-43.59387040999792,172.64423504190205,100.41168000214239,100.41168000214239,2.9799188702431096,Active,Monitoring
NZ-1264,-43.06995484306902,173.13280465525756,50.67763835743901,50.67763835743901,6.742626719505426,Active,Stock
NZ-1265,-43.48416467719004,172.6634951590884,87.64996064670646,87.64996064670646,12.419180326449515,Active,Stock
NZ-1266,-42.91524241206852,173.1958150554764,53.68767181308071,53.68767181308071,2.617069242901895,Inactive,Irrigation
NZ-1267,-43.681052385434285,172.47785757866524,71.09086434720078,71.09086434720078,5.353192319672318,Active,Stock
NZ-1268,-43.75433899720277,172.5608976561207,92.19711635469747,92.19711635469747,8.880024633804284,Active,Domestic
NZ-1269,-44.26385323776513,171.20065641042686,143.84383892934272,143.84383892934272,8.25281271194106,Active,Domestic
NZ-1270,-43.86987337601441,172.5099438521384,119.72587599328486,119.72587599328486,6.467827321800834,Active,Monitoring
NZ-1271,-43.68638645916043,172.4532906199668,88.77368555825555,88.77368555825555,9.811353440020135,Active,Domestic
NZ-1272,-43.456337010834254,172.99452909757775,123.70342253618958,123.70342253618958,12.01435003231946,Active,Domestic
NZ-1273,-43.82738944920899,172.12128534676907,31.27645304888123,31.27645304888123,7.123788696198227,Active,Stock
NZ-1274,-43.96639886020239,172.1869326493357,149.43856407763295,149.43856407763295,31.29383253976673,Active,Domestic
NZ-1275,-43.605361887539516,172.75967375187298,104.73096691642517,104.73096691642517,10.80523451519696,Active,Stock
NZ-1276,-43.76186510104014,172.15684359570238,122.84633066275809,122.84633066275809,6.152683977747283,Active,Industrial
NZ-1277,-43.33149169904844,171.69306618861498,59.15438779381781,59.15438779381781,13.4435837667303,Monitoring,Irrigation
NZ-1278,-43.498173613397746,172.60757644000353,146.79909645027035,146.79909645027035,10.750696612293453,Monitoring,Stock
NZ-1279,-44.02910678236757,171.30882895045195,156.9934783393185,156.9934783393185,8.338593267619869,Monitoring,Monitoring
NZ-1280,-43.74187201387692,171.95944412163985,189.48178755600267,189.48178755600267,11.960824462142261,Active,Stock
NZ-1281,-43.693415758782464,171.9398575819246,87.72283502269005,87.72283502269005,1.8742968514120455,Active,Industrial
NZ-1282,-43.490720998544184,171.97591324148044,193.9904277205094,193.9904277205094,15.204048556960183,Monitoring,Stock
NZ-1283,-43.38059535673485,172.65927878632368,109.35595522866315,109.35595522866315,16.3061951423833,Active,Irrigation
NZ-1284,-43.91707599518607,172.42573081975462,63.11245569629966,63.11245569629966,4.646955246820684,Active,Industrial
NZ-1285,-44.425129285532286,171.21220611723152,176.86237174327826,176.86237174327826,4.8995620185017295,Active,Domestic
NZ-1286,-43.82338015210208,172.01647148214383,63.89043118240487,63.89043118240487,2.603838948355618,Active,Monitoring
NZ-1287,-43.02614620617759,172.26460753956977,123.56620846766403,123.56620846766403,1.7478100439640725,Active,Stock
NZ-1288,-44.66323796460384,173.79657724079618,14.218496331258837,14.218496331258837,2.1668123724539536,Active,Stock
NZ-1289,-43.2720472320129,172.87677545424273,115.46418426208886,115.46418426208886,11.64421585487353,Active,Stock
NZ-1290,-43.53638324859743,172.41734345792017,66.42083584880103,66.42083584880103,2.9147843859974603,Monitoring,Irrigation
NZ-1291,-43.53197971719727,172.62942531805572,79.87134041597007,79.87134041597007,7.5412708120988485,Active,Stock
NZ-1292,-44.08318955081208,171.43627716419803,82.72276975424984,82.72276975424984,3.343696800377322,Monitoring,Monitoring
NZ-1293,-43.234897526068494,171.6865878792955,184.29227159364356,184.29227159364356,9.389005486974092,Active,Irrigation
NZ-1294,-43.707883178658136,172.51477319175714,141.56507239611815,141.56507239611815,20.48515382872527,Abandoned,Stock
NZ-1295,-44.13784337408167,171.44669476675256,217.72091832443306,217.72091832443306,24.926540807440816,Abandoned,Irrigation
NZ-1296,-44.31427462434956,171.09244311778968,139.71628235771007,139.71628235771007,2.847092232129992,Monitoring,Irrigation
NZ-1297,-43.56585672753001,171.92506446751267,188.92295819968078,188.92295819968078,3.626885650888475,Active,Stock
NZ-1298,-44.41709974362296,171.2873428020525,205.23370648031062,205.23370648031062,4.849832757270483,Active,Irrigation
NZ-1299,-42.89237935015214,171.72824582468215,130.61359267293258,130.61359267293258,8.821597658071788,Active,Irrigation
NZ-1300,-43.36166328066638,171.5975595436972,142.56391893871185,142.56391893871185,3.6769567908926835,Active,Irrigation
NZ-1301,-45.00222853661649,172.5228854783605,94.30733950282129,94.30733950282129,7.217767237463009,Monitoring,Stock
NZ-1302,-43.37686748626592,171.70262332687548,206.95490142611948,206.95490142611948,16.529797232188034,Active,Irrigation
NZ-1303,-42.712574378243986,172.6844815831377,49.38133488779805,49.38133488779805,0.8417980344694739,Active,Industrial
NZ-1304,-42.4908175190483,171.20138489393656,191.87688212477255,191.87688212477255,8.318920261003319,Active,Irrigation
NZ-1305,-44.8349154231369,171.81530609048107,141.6279835334654,141.6279835334654,1.135539358749258,Active,Industrial
NZ-1306,-42.998720371829,172.73546460560286,48.788570317127345,48.788570317127345,3.114479332374505,Active,Stock
NZ-1307,-43.05853357068609,172.7437729589757,116.5562121691719,116.5562121691719,17.559801724163837,Active,Irrigation
NZ-1308,-44.31980179355763,171.21463795870616,270.31261761403545,270.31261761403545,11.619579621596257,Active,Domestic
NZ-1309,-43.86158652261002,172.3156708486144,39.68015651612849,39.68015651612849,5.433235755252067,Active,Irrigation
NZ-1310,-43.00932106572423,172.83360381674942,26.67499281787405,26.67499281787405,10.536713268858973,Active,Domestic
NZ-1311,-44.88206291402096,173.66154899215545,75.98907405800546,75.98907405800546,6.662881308100514,Abandoned,Industrial
NZ-1312,-42.89683158276185,174.07403119537545,39.91357634963541,39.91357634963541,4.430039835499916,Active,Stock
NZ-1313,-43.7760467259645,172.20302976976467,68.27078471985895,68.27078471985895,8.846203996530962,Active,Stock
NZ-1314,-43.03219856286014,171.6186992314257,292.9210301056798,292.9210301056798,11.137742941541992,Active,Irrigation
NZ-1315,-42.25341779470465,171.81663033881082,78.09224883926368,78.09224883926368,6.827213397983801,Monitoring,Domestic
NZ-1316,-44.12134763458146,171.2900799728018,401.8180892802978,401.8180892802978,12.33693559142434,Active,Monitoring
NZ-1317,-43.86330624315522,172.47175652944983,169.0833321015283,169.0833321015283,5.883524139010365,Active,Irrigation
NZ-1318,-43.67871442220874,171.9483255050797,48.01585349580829,48.01585349580829,9.681980014383257,Active,Monitoring
NZ-1319,-44.298531594824915,171.06360949529181,151.21398973754,151.21398973754,15.045803473971073,Active,Irrigation
NZ-1320,-43.48190484432119,173.40692876127196,59.637883078554,59.637883078554,1.092607252944625,Inactive,Irrigation
NZ-1321,-43.3405944491775,173.0362715288346,43.626876321658074,43.626876321658074,4.907555316736284,Active,Monitoring
NZ-1322,-43.92009577952273,172.4579705844705,113.50276368186195,113.50276368186195,10.762918649070182,Monitoring,Stock
NZ-1323,-43.75100065971853,172.69396605622413,73.20097768976686,73.20097768976686,4.013388699193481,Active,Irrigation
NZ-1324,-43.35898276148257,172.50171769392543,53.798928289629174,53.798928289629174,2.050199179562301,Monitoring,Industrial
NZ-1325,-43.31206026941416,172.82326529411804,125.18257635249617,125.18257635249617,11.771622303686497,Active,Stock
NZ-1326,-43.07468669114237,172.78123697884314,131.43586298490465,131.43586298490465,7.029538317064667,Monitoring,Irrigation
NZ-1327,-43.21758161075319,172.97261414001267,97.06823924982551,97.06823924982551,3.661291846176386,Monitoring,Irrigation
NZ-1328,-43.30460347789432,171.5169154077876,255.23889796544728,255.23889796544728,3.267270343516631,Active,Irrigation
NZ-1329,-43.288662011827626,172.92415757414173,118.38362107604496,118.38362107604496,15.155346587266141,Inactive,Stock
NZ-1330,-44.01551366734038,171.33792871931382,246.22726290694405,246.22726290694405,6.990973429355257,Active,Industrial
NZ-1331,-43.33956619697916,171.77273065352543,184.82783793118486,184.82783793118486,29.96362207338256,Active,Domestic
NZ-1332,-42.67338304321682,173.33393179622675,81.19990922452979,81.19990922452979,4.260260419357878,Monitoring,Industrial
NZ-1333,-43.71901601555538,171.83552021498784,217.28827795214062,217.28827795214062,16.749121478365645,Active,Irrigation
NZ-1334,-44.05481278018085,171.34139035438744,212.64882493688842,212.64882493688842,7.058346255229031,Active,Monitoring
NZ-1335,-43.57227196946106,172.53234247748262,126.61549035900057,126.61549035900057,6.127296566559134,Active,Stock
NZ-1336,-43.31676205056875,173.6290911303648,78.27057434040559,78.27057434040559,4.933261169188987,Active,Irrigation
NZ-1337,-43.16812265285117,172.1327498970063,68.70042374971563,68.70042374971563,11.274889803421146,Active,Irrigation
NZ-1338,-44.439389159380724,171.24633440918535,162.83118170008166,162.83118170008166,6.054091832203761,Active,Stock
NZ-1339,-43.33589990834254,172.3468864660276,76.5850492412085,76.5850492412085,7.977664399955382,Active,Industrial
NZ-1340,-44.82949235994853,172.68670298314177,83.72858749378209,83.72858749378209,2.0192214404637565,Active,Irrigation
NZ-1341,-43.52377368029976,171.57289098253364,153.83369539621074,153.83369539621074,2.278726257208994,Active,Industrial
NZ-1342,-43.635200980403404,171.9070273653673,110.8064030726128,110.8064030726128,6.347386176582714,Active,Irrigation
NZ-1343,-43.48151646040511,172.45698615098442,133.36610069129523,133.36610069129523,23.618880035675424,Active,Monitoring
NZ-1344,-43.258279939464266,172.53454587925964,111.2513977355696,111.2513977355696,2.2486087373242243,Active,Domestic
NZ-1345,-43.30901193759752,172.7850893725135,120.29489653247202,120.29489653247202,7.835989102116009,Active,Stock
NZ-1346,-42.100979136683165,171.4362793026188,164.50038101865402,164.50038101865402,5.585202356206785,Inactive,Irrigation
NZ-1347,-43.86751689309244,172.33728068220853,191.16735583687614,191.16735583687614,25.89464220305989,Monitoring,Domestic
NZ-1348,-43.24991319874364,172.4780504521641,63.40095351520023,63.40095351520023,3.313247523386106,Active,Irrigation
NZ-1349,-43.979016134328226,171.3740867240883,127.71975991543134,127.71975991543134,10.14695238903462,Monitoring,Monitoring
NZ-1350,-42.23386847560171,172.7633618983411,115.75775356181843,115.75775356181843,1.6947618980173795,Active,Domestic
NZ-1351,-43.18127592654138,172.4674471029512,147.79007586522988,147.79007586522988,38.075369656412846,Inactive,Stock
NZ-1352,-42.669838919743,172.49363626920297,46.62225100705133,46.62225100705133,5.593832830066714,Active,Stock
NZ-1353,-43.359951718883146,172.53549487609592,77.58661726840445,77.58661726840445,6.376581779072195,Active,Irrigation
NZ-1354,-43.6156420936624,172.01688296048522,48.891195409602524,48.891195409602524,9.289641916988941,Active,Domestic
NZ-1355,-43.68525103939417,172.2351682038527,120.2210008757447,120.2210008757447,16.06071990262284,Active,Domestic
NZ-1356,-43.66543776776609,171.44369875923408,82.2997917900288,82.2997917900288,1.2954523326398297,Active,Monitoring
NZ-1357,-42.173554948992475,172.1108276260901,97.09373668908064,97.09373668908064,4.100831639710277,Active,Domestic
NZ-1358,-43.933326175523575,172.48248599483856,134.91884099938767,134.91884099938767,11.864978718629398,Active,Domestic
NZ-1359,-43.01106374757527,171.66835976721782,203.37002448479777,203.37002448479777,5.06469405128665,Active,Stock
NZ-1360,-43.35499287142111,172.9410922712175,190.82300611081564,190.82300611081564,5.645514279928567,Active,Irrigation
NZ-1361,-43.686445462096266,171.7673564493849,196.74370554248864,196.74370554248864,2.813697973297525,Abandoned,Stock
NZ-1362,-43.10909972821363,172.41860395917308,168.6490968515635,168.6490968515635,21.181501493539137,Active,Irrigation
NZ-1363,-43.34130858798637,171.7506590881713,135.3254570387089,135.3254570387089,3.5099135358948987,Active,Irrigation
NZ-1364,-44.603474105557,173.2068209410731,97.08460615556524,97.08460615556524,8.98228413556991,Active,Irrigation
NZ-1365,-43.842709477735774,172.4247882596665,64.0298126470362,64.0298126470362,15.705302313748225,Active,Stock
NZ-1366,-43.75498658054311,172.5535696455088,99.15427496071935,99.15427496071935,7.165118101840009,Monitoring,Irrigation
NZ-1367,-43.73429561253619,172.2468190145046,81.05651329283388,81.05651329283388,3.3727379803413426,Monitoring,Monitoring
NZ-1368,-43.404228628269934,171.64778556267402,234.92466983291925,234.92466983291925,6.895251945959034,Monitoring,Irrigation
NZ-1369,-42.040452938291146,172.8077778548398,102.76267163517625,102.76267163517625,2.960934613122856,Active,Irrigation
NZ-1370,-43.89368853715353,172.67134536539552,81.63855446262238,81.63855446262238,7.202679388449762,Active,Monitoring
NZ-1371,-43.50211197281353,172.52861888735134,175.15176606590882,175.15176606590882,13.873137273214347,Monitoring,Monitoring
NZ-1372,-43.477559136019394,171.81330256352433,152.69141271401313,152.69141271401313,23.433291173530606,Active,Monitoring
NZ-1373,-42.78206660464379,173.85528546610095,126.8498871981605,126.8498871981605,16.777661537013877,Active,Stock
NZ-1374,-43.62499643329486,172.18244090665718,50.00535325089328,50.00535325089328,2.5278962687920146,Active,Domestic
NZ-1375,-43.35683273735433,172.63932030137175,86.72376841474463,86.72376841474463,3.1344933742404,Active,Stock
NZ-1376,-43.707581129559294,172.3747153232316,53.461345103782065,53.461345103782065,6.246586809865514,Active,Domestic
NZ-1377,-43.303513545584,171.64468947017443,213.1024923170638,213.1024923170638,19.831890797491184,Monitoring,Stock
NZ-1378,-43.50356253332432,171.59598431457135,289.4379371690103,289.4379371690103,16.536829000297296,Active,Irrigation
NZ-1379,-43.942304145577744,172.49705500193193,81.26714697554335,81.26714697554335,8.672052242662756,Active,Domestic
NZ-1380,-43.74307618039296,172.43039512134013,62.487528283741376,62.487528283741376,2.3781136564295937,Active,Stock
